FAC_ID,FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS
35056,1190,KKOJ,MN,JACKSON,5000,,,,43.5291,-95.0017,LICEN,,Jackson,27063
21496,1230,KSZL,CA,BARSTOW,1000,1000,,,34.9122,-117.0284,LICEN,"KWTC, KPRD",San Bernardino,06071
12112,1250,KKDZ,WA,SEATTLE,,5000,,,47.6729,-122.1701,LICEN,"KYAC, KKFX",King,53033
35549,1420,KRIZ,WA,RENTON,1000,500,,,47.4401,-122.2037,LICEN,KSCR,King,53033
23022,1430,WTMN,FL,GAINESVILLE,10000,45,,,29.6241,-82.2884,LICEN,WWLO,Alachua,12001
14711,1490,WCVA,VA,CULPEPER,680,680,,,38.4846,-77.9892,LICEN,,Culpeper,51047
34391,1510,WLAC,TN,NASHVILLE,50000,50000,,,36.272,-86.7578,LICEN,,Davidson,47037
70405,1490,KCFC,CO,BOULDER,290,290,,,39.9647,-105.2358,LICEN,"KBOL, KBKS, KBVI, KWAB",Boulder,08013
25819,1580,WVZN,PA,COLUMBIA,500,5,,,40.0254,-76.475,LICEN,"WHEX, WNZT",Lancaster,42071
40710,1280,WONW,OH,DEFIANCE,1000,500,,,41.2789,-84.3972,LICEN,,Defiance,39039
20668,1310,WDCT,VA,FAIRFAX,5000,500,,,38.8523,-77.3155,LICEN,WEEL,Fairfax,51600
9948,920,WKVA,PA,LEWISTOWN,1000,500,,,40.5793,-77.5714,LICEN,,Mifflin,42087
67180,1550,WKBA,VA,VINTON,1000,,,,37.2907,-79.9227,LICEN,,Roanoke,51770
67068,560,WIND,IL,CHICAGO,5000,5000,,,41.565,-87.4197,LICEN,,Lake,18089
2318,610,KAVL,CA,LANCASTER,4900,4000,,,34.7061,-118.1776,LICSL,,Los Angeles,06037
4534,1350,WBLT,VA,BEDFORD,5000,47,,,37.3476,-79.5234,LICEN,,Bedford,51019
51514,600,KOGO,CA,SAN DIEGO,9000,10000,,,32.8426,-117.0259,LICEN,"KLZZ, KKLQ",San Diego,06073
74082,1450,WTBO,MD,CUMBERLAND,1000,1000,,,39.6461,-78.752,LICEN,,Allegany,24001
12961,1080,KOAN,AK,ANCHORAGE,10000,10000,,,61.1194,-149.8975,LICEN,"KTNX, KASH, KKSD, KASH, KUDO",Anchorage,02020
22292,1110,WTBQ,NY,WARWICK,500,,,,41.2809,-74.3624,LICEN,,Orange,36071
63942,1220,WGNY,NY,NEWBURGH,10000,180,,,41.5315,-74.1129,LICEN,,Orange,36071
53974,610,WPZS,NC,CHARLOTTE,5000,1000,,,35.301,-80.8881,LICEN,"WGKL, WAQS, WRFX, WFNZ",Mecklenburg,37119
35885,1240,KWIK,ID,POCATELLO,960,960,,,42.9241,-112.4594,LICEN,,Bannock,16005
28255,1290,KOUU,ID,POCATELLO,50000,24,,,42.9577,-112.4303,LICEN,"KISU, KZBQ",Bannock,16005
59821,1440,WGVL,SC,GREENVILLE,5000,5000,,,34.8687,-82.4684,LICEN,"WGSL, WSSL",Greenville,45045
68808,1550,WUCO,KY,MORGANFIELD,145,6,,,37.6678,-87.9295,LICEN,"WMSK, WYGS, WMSK",Union,21225
2307,810,WZYN,GA,HAHIRA,2500,,,,30.8749,-83.2515,LICEN,"WAWB, WXLR, WSHF, WWRQ, WTHV",Lowndes,13185
72261,1010,WCSI,IN,COLUMBUS,330,18,,,39.1867,-85.95,LICEN,,Bartholomew,18005
47150,1480,WZJY,SC,MOUNT PLEASANT,880,44,,,32.8252,-79.8312,LICEN,WIXR,Charleston,45019
48330,1490,WDAN,IL,DANVILLE,1000,1000,,,40.1495,-87.6264,LICEN,,Vermilion,17183
49315,1510,WEAL,NC,GREENSBORO,820,,200,,36.0618,-79.7928,LICEN,"WEAL, WQMC, WQMG",Guilford,37081
38269,1290,WFBG,PA,ALTOONA,5000,1000,,,40.4556,-78.3969,LICEN,,Blair,42013
67757,1590,WTVB,MI,COLDWATER,5000,1000,,,41.9095,-85.0058,LICEN,,Branch,26023
58391,600,WSJS,NC,WINSTON-SALEM,2100,130,,,36.1486,-80.3193,LICEN,,Forsyth,37067
41508,880,WPIP,NC,WINSTON-SALEM,1800,,,,36.044,-80.1817,LICEN,,Forsyth,37067
55239,1490,KMET,CA,BANNING,1000,1000,,,33.9303,-116.9231,LICEN,KGUD,Riverside,06065
12832,1540,KLKC,KS,PARSONS,250,1,,,37.3431,-95.2322,LICEN,,Labette,20099
40831,1590,KELP,TX,EL PASO,5000,800,,,31.744,-106.3964,LICEN,"KINT, KKOL",El Paso,48141
70931,1170,KFOW,MN,WASECA,2500,5,1000,,44.0447,-93.3858,LICEN,"KOWO, KOWZ, KRUE, KOWZ",Steele,27147
73349,1300,WNQM,TN,NASHVILLE,50000,5000,,,36.2084,-86.8939,LICEN,"WMAK, WLUY",Davidson,47037
14061,1330,KGRG,WA,ENUMCLAW,770,210,,,47.2144,-121.973,LICSL,"KENU, KQZQ, KENU",King,53033
65955,1450,WMOH,OH,HAMILTON,1000,1000,,,39.4034,-84.5305,LICEN,,Butler,39017
33695,850,WSMZ,MI,MUSKEGON,1000,1000,,,43.1348,-86.2614,LICEN,"WKBZ, WGVS",Muskegon,26121
37154,1480,WNKW,KY,NEON,1000,,,,37.1665,-82.6202,LICEN,"WNKY, WEZC, WVSG, WGCK, WIZD, WUKB",Wise,51195
87171,1670,KQMS,CA,REDDING,10000,1000,,,40.5585,-122.3311,LICEN,"KAZT, KNRO",Shasta,06089
2541,660,WXQW,AL,FAIRHOPE,10000,19,,,30.5974,-87.8828,LICEN,"WMOO, WLIT, WBLX, WHOZ, WDLT, WWFF",Baldwin,01003
50377,1000,WJNZ,AL,ROBERTSDALE,1000,,,,30.5371,-87.705,LICSL,"WXWY, WDXZ, WNSI, WBZR, WDXZ",Baldwin,01003
87157,1690,WIGT,VI,CHARLOTTE AMALIE,920,920,,,18.3158,-64.8839,LICSL,,St. Thomas,78030
32392,1490,WSVM,NC,VALDESE,1000,1000,,,35.746,-81.594,LICEN,"WSVM, WBLO",Burke,37023
87108,1640,KDIA,CA,VALLEJO,,10000,,,38.1341,-122.4266,LICEN,,Sonoma,06097
19625,1430,WENE,NY,ENDICOTT,5000,5000,,,42.0823,-76.031,LICEN,"WENE, WMRV",Broome,36007
51331,1040,WHO,IA,DES MOINES,50000,50000,,,41.6528,-93.3505,LICEN,,Polk,19153
33300,1240,KAMQ,NM,CARLSBAD,1000,1000,,,32.3954,-104.2472,LICEN,KHHA,Eddy,35015
71513,1390,WEOK,NY,POUGHKEEPSIE,5000,106,,,41.7206,-73.9076,LICEN,,Dutchess,36027
70519,570,WKBN,OH,YOUNGSTOWN,5000,5000,,,40.9853,-80.6004,LICEN,,Mahoning,39099
28165,960,WTGM,MD,SALISBURY,5000,5000,,,38.429,-75.6235,LICEN,"WSBY, WLVW",Wicomico,24045
4377,1110,WPMZ,RI,EAST PROVIDENCE,5000,,,,41.8279,-71.3687,LICEN,"WHIM, WWRX, WHIM",Providence,44007
13931,1390,WYXI,TN,ATHENS,2500,62,,,35.4468,-84.5719,LICEN,,McMinn,47107
14004,760,WCPS,NC,TARBORO,1000,,,,35.9291,-77.57,LICEN,,Edgecombe,37065
48378,1420,KGNB,TX,NEW BRAUNFELS,1000,196,,,29.6633,-98.1719,LICEN,,Comal,48091
60454,890,KDXU,UT,ST. GEORGE,10000,10000,,,37.068,-113.5197,LICEN,,Washington,49053
60858,1240,KCCR,SD,PIERRE,1000,1000,,,44.3505,-100.3193,LICEN,,Hughes,46065
8773,1310,KTCK,TX,DALLAS,25000,5000,,,32.9448,-96.9406,LICEN,KAAM,Dallas,48113
36377,1340,KWLM,MN,WILLMAR,1000,1000,,,45.1333,-95.0433,LICEN,,Kandiyohi,27067
685,1500,WPSO,FL,NEW PORT RICHEY,250,,,,28.2594,-82.729,LICEN,WGUL,Pasco,12101
2255,1520,WLUV,IL,LOVES PARK,500,12,,,42.33,-89.0829,LICEN,,Winnebago,17201
72436,550,KRAI,CO,CRAIG,5000,500,,,40.5458,-107.5317,LICEN,,Moffat,08081
33880,840,KTIC,NE,WEST POINT,5000,,,,41.7842,-96.6797,LICEN,KWPN,Cuming,31039
30043,980,WKLY,GA,HARTWELL,1000,149,,,34.3579,-82.9762,LICEN,,Hart,13147
53629,1510,WBSG,PR,LAJAS,1000,1000,,,18.0344,-67.0824,LICEN,"WIVD, WAVB, WTCV, WSQD",Lajas,72079
34302,1540,WEMP,WI,HARTFORD,500,,,,43.28,-88.384,LICEN,"WTKM, WPTT",Washington,55131
9201,830,WCRN,MA,WORCESTER,50000,50000,,,42.2473,-71.9306,LICEN,,Worcester,25027
54009,1280,KRVM,OR,EUGENE,5000,1500,,,44.1007,-123.0529,LICEN,"KWOW, KQAK, KDUK",Lane,41039
2483,1350,WGDN,MI,GLADWIN,250,,,,43.9509,-84.5094,LICEN,WJEB,Gladwin,26051
46743,1250,WYKM,WV,RUPERT,5000,,,,37.9932,-80.684,LICEN,,Greenbrier,54025
160277,1490,KLZN,CA,SUSANVILLE,950,870,,,40.4438,-120.6441,LICEN,,Lassen,06035
49163,680,KOMW,WA,OMAK,5000,,,,48.3943,-119.5345,LICEN,,Okanogan,53047
10810,1450,WKLA,MI,LUDINGTON,1000,1000,,,43.9514,-86.4245,LICEN,,Mason,26105
34974,1450,KIRX,MO,KIRKSVILLE,1000,1000,,,40.2067,-92.5755,LICEN,,Adair,29001
38473,1140,WLOD,TN,LOUDON,1000,,,,35.7265,-84.3469,LICEN,WLNT,Loudon,47105
36691,1360,WBLC,TN,LENOIR CITY,1000,24,,,35.7923,-84.2958,LICEN,,Loudon,47105
74550,1400,WZHR,FL,ZEPHYRHILLS,1000,1000,,,28.2819,-82.2081,LICEN,WPAS,Pasco,12101
29341,1440,WPRD,FL,WINTER PARK,5000,1000,,,28.5886,-81.3812,LICEN,"WPRD, WWZN",Orange,12095
24995,1490,WGEZ,WI,BELOIT,1000,1000,,,42.4956,-89.019,LICEN,,Winnebago,17201
59673,1540,WYNC,NC,YANCEYVILLE,2500,,1000,,36.4146,-79.3347,LICEN,,Caswell,37033
2675,850,KICY,AK,NOME,50000,50000,50000,,64.4876,-165.3145,LICEN,,Nome,02180
47085,860,KWPC,IA,MUSCATINE,250,8,,,41.4428,-91.076,LICEN,,Muscatine,19139
47567,920,KBRD,WA,OLYMPIA,3000,7,,,47.062,-122.8315,LICEN,"KITN, KQEU, KCPL, KGHO, KAYO, KGHO, KGTK",Thurston,53067
20437,1330,WJNX,FL,FORT PIERCE,5000,1000,,,27.4559,-80.367,LICEN,"WFTP, WDKC",St. Lucie,12111
33712,1330,WRAM,IL,MONMOUTH,1000,50,,,40.9497,-90.5721,LICEN,,Warren,17187
38632,1410,KLVQ,TX,ATHENS,1000,139,,,32.1563,-95.8422,LICSL,KBUD,Henderson,48213
7991,1510,KLQR,KS,LARNED,1000,,500,,38.165,-99.1018,LICEN,"KANS, KNNS, KLQR, KNNS",Pawnee,20145
35974,1550,KYAL,OK,SAPULPA,2500,40,,,36.019,-96.0989,LICEN,"KXOJ, KBLK, KXOJ",Creek,40037
49265,1200,WRKK,PA,HUGHESVILLE,10000,250,,,41.212,-76.7483,LICEN,"WHUM, WKHL, WMRE",Lycoming,42081
24997,1280,WKST,PA,NEW CASTLE,4900,1000,,,40.9539,-80.3178,LICEN,"WKST, WBZY, WJST, WUZZ",Lawrence,42073
49517,600,WFST,ME,CARIBOU,5000,127,,,46.8867,-68.045,LICEN,,Aroostook,23003
27420,980,WPBR,FL,POMPANO BEACH,5000,2500,,,26.1806,-80.2206,LICEN,"WBSS, WWHR, WWNN, WHSR, WTPA",Broward,12011
16409,1180,WSQR,IL,SYCAMORE,900,1,,,42.0067,-88.6779,LICEN,,DeKalb,17037
18074,1400,KAYS,KS,HAYS,1000,1000,,,38.8914,-99.3679,LICEN,,Ellis,20051
11711,1450,KVML,CA,SONORA,940,940,,,38.0083,-120.3633,LICEN,,Tuolumne,06109
4489,1480,WHBC,OH,CANTON,,5000,,,40.7209,-81.4409,LICEN,,Stark,39151
72331,1240,WHVN,NC,CHARLOTTE,1000,1000,,,35.2641,-80.7702,LICEN,WIST,Mecklenburg,37119
71854,1310,KYUL,KS,SCOTT CITY,500,147,,,38.5264,-100.9121,LICEN,KFLA,Scott,20171
8694,1450,WKXL,NH,CONCORD,1000,1000,,,43.1947,-71.555,LICEN,,Merrimack,33013
43904,640,WWJZ,NJ,MOUNT HOLLY,50000,950,,,39.9971,-74.7193,LICEN,"WMHN, WMJZ",Burlington,34005
40654,1350,WZGM,NC,BLACK MOUNTAIN,10000,56,,,35.5915,-82.4146,LICEN,"WAVJ, WZQR, WTZK, WWRN, WZNN",Buncombe,37021
87142,1700,KVNS,TX,BROWNSVILLE,8800,880,,,25.9495,-97.5544,LICEN,KQXX,Cameron,48061
56101,550,WGR,NY,BUFFALO,5000,5000,,,42.7698,-78.8434,LICEN,,Erie,36029
67705,610,WCEH,GA,HAWKINSVILLE,500,126,,,32.2807,-83.4435,LICEN,"WCEH, WJFN",Pulaski,13235
27668,970,WDCZ,NY,BUFFALO,5000,5000,,,42.7448,-78.8867,LICEN,"WEBR, WNED",Erie,36029
41848,1490,WKBV,IN,RICHMOND,1000,1000,,,39.8281,-84.9325,LICEN,,Wayne,18177
74066,650,WSM,TN,NASHVILLE,50000,50000,,,35.9973,-86.7922,LICEN,,Williamson,47187
69871,690,KWRP,CO,PUEBLO,250,24,,,38.2967,-104.6469,LICEN,"KAPI, KRMX, KSIP",Pueblo,08101
68179,970,WTBF,AL,TROY,5000,45,,,31.8349,-85.9333,LICEN,,Pike,01109
20408,1010,WWMC,NC,KINSTON,1000,78,,,35.2843,-77.6644,LICEN,WELS,Lenoir,37107
34550,1340,KHUB,NE,FREMONT,500,250,,,41.4328,-96.4548,LICEN,,Dodge,31053
17054,810,WZRK,WI,DODGEVILLE,250,10,,,42.9194,-90.1351,LICEN,WDMP,Iowa,55049
11003,830,KUYO,WY,EVANSVILLE,25000,,9200,,42.8714,-106.2042,LICEN,,Natrona,56025
35861,1230,KVOC,WY,CASPER,1000,1000,,,42.8347,-106.2961,LICEN,,Natrona,56025
17390,1400,KRVZ,AZ,SPRINGERVILLE,1000,1000,,,34.1381,-109.2715,LICEN,,Apache,04001
2,1470,KFMZ,MO,BROOKFIELD,500,20,,,39.8406,-93.0813,LICEN,"KGHM, KGNG, KZBK",Linn,29115
51426,1300,KAZN,CA,PASADENA,23000,4200,,,34.1189,-118.0826,LICEN,KWKW,Los Angeles,06037
67703,1420,WCED,PA,DU BOIS,4200,5,,,41.1403,-78.8303,LICEN,,Jefferson,42065
63346,1590,KDAE,TX,SINTON,1000,500,,,28.0214,-97.4708,LICEN,KIKN,San Patricio,48409
69567,1080,KYMO,MO,EAST PRAIRIE,500,,,,36.797,-89.3554,LICEN,,Mississippi,29133
25525,1050,WGRI,OH,CINCINNATI,2500,250,,,38.9692,-84.6822,LICEN,"WZIP, WTSJ, WCVX",Boone,21015
227,1150,KNMM,NM,ALBUQUERQUE,1500,105,,,35.1323,-106.6223,LICEN,"KDQQ, KDRM, KDEF",Bernalillo,35001
4705,1550,KQNM,NM,ALBUQUERQUE,10000,27,,,35.1706,-106.6314,LICEN,"KAMX, KDZZ, KHTZ, KSYU, KQEO, KYJY, KKJY, KQNM, KIVA, KRKE",Bernalillo,35001
3430,600,WKYH,KY,PAINTSVILLE,5000,43,,,37.7892,-82.7843,LICEN,WKLW,Johnson,21115
59711,950,WCTN,MD,POTOMAC-CABIN JOHN,2500,350,,,39.0368,-77.2022,LICEN,,Montgomery,24031
41437,1400,WRJN,WI,RACINE,1000,1000,,,42.7106,-87.8304,LICEN,,Racine,55101
25440,610,KILT,TX,HOUSTON,5000,5000,,,29.918,-95.4261,LICEN,,Harris,48201
69151,850,WRUF,FL,GAINESVILLE,5000,5000,,,29.643,-82.4201,LICEN,,Alachua,12001
73352,990,WNTY,CT,SOUTHINGTON,2500,80,,,41.5832,-72.8832,LICEN,"WNTY, WXCT",Hartford,09003
15478,1060,WMCL,IL,MCLEANSBORO,2500,2,,,38.1045,-88.5634,LICEN,,Hamilton,17065
54681,1090,KVOP,TX,PLAINVIEW,5000,500,,,34.0923,-101.641,LICSL,KKYN,Hale,48189
10475,1160,WCXI,MI,FENTON,15000,400,,,42.5442,-83.5594,LICEN,"WACY, WCXI, WWON",Oakland,26125
6593,1310,WDTW,MI,DEARBORN,5000,5000,,,42.2639,-83.2544,LICEN,"WNIC, WMTG, WDOZ, WYUR, WXDX, WDTW, WWWW",Wayne,26163
55352,1440,WLCH,PA,MANCHESTER TOWNSHIP,730,53,,,39.9996,-76.7452,LICEN,"WGCB, WTHM, WGLD",York,42133
60852,1200,KYAA,CA,SOQUEL,25000,10000,,,36.6605,-121.5424,LICEN,"KOQI, KBOQ, KOQI, KYAA, KSRK",Monterey,06053
11251,770,KKOB,NM,ALBUQUERQUE,50000,5000,,,34.9794,-106.7378,LICEN,KOB,Bernalillo,35001
71294,1150,WCRK,TN,MORRISTOWN,4500,13,,,36.207,-83.3329,LICEN,,Hamblen,47063
63985,1420,WBRD,FL,PALMETTO,2500,1000,,,27.5453,-82.5742,LICEN,,Manatee,12081
29915,960,KIMP,TX,MOUNT PLEASANT,1000,75,,,33.1651,-95.0077,LICEN,,Titus,48449
57478,1590,WHOT,FL,PALM RIVER-CLAIR MEL,9800,160,,,27.9481,-82.3962,LICEN,"WRXB, WTPA",Hillsborough,12057
9886,1300,KLER,ID,OROFINO,5000,1000,,,46.478,-116.2438,LICEN,,Clearwater,16035
73053,1320,WFHR,WI,WISCONSIN RAPIDS,5000,90,,,44.4152,-89.8359,LICEN,,Wood,55141
68425,1540,WBTC,OH,UHRICHSVILLE,250,5,,,40.4239,-81.3629,LICEN,,Tuscarawas,39157
22672,1560,WWYC,OH,TOLEDO,1000,3,920,,41.6167,-83.6213,LICEN,WTOD,Lucas,39095
74582,960,KZIM,MO,CAPE GIRARDEAU,5000,500,,,37.3164,-89.4851,LICEN,KGIR,Alexander,17003
52065,990,KSVP,NM,ARTESIA,1000,250,,,32.8248,-104.4003,LICEN,,Eddy,35015
21723,1290,WDZY,VA,COLONIAL HEIGHTS,25000,41,,,37.2585,-77.3941,LICEN,"WHUM, WPVA, WSTK, WZOD",Colonial Heights,51570
71303,1330,WCVC,FL,TALLAHASSEE,3200,26,,,30.5096,-84.3352,LICEN,,Leon,12073
19563,1460,WGMM,PA,TUNKHANNOCK,2500,86,,,41.5629,-75.9694,LICEN,"WEMR, WGMF, WZMF",Wyoming,42131
73608,1580,WTAZ,AL,OXFORD,2500,22,,,33.5915,-85.8288,LICEN,"WEYY, WOXR, WARB, WVOK",Calhoun,01015
14772,1220,WHKW,OH,CLEVELAND,50000,50000,,,41.3073,-81.689,LICEN,"WGAR, WKNR, WHKC, WHK, WHKZ",Cuyahoga,39035
2801,1240,WMSO,MS,SOUTHAVEN,580,580,,,34.9826,-90.0126,LICEN,"WAVN, WBLZ, WAVN",DeSoto,28033
47079,1260,WLAK,WI,AMERY,5000,5000,,,45.2569,-92.3669,LICEN,"WXCE, WLAK, WXCE",Polk,55095
39580,1390,KJAM,SD,MADISON,500,62,,,44.0103,-97.172,LICEN,,Lake,46079
67330,1400,KAOK,LA,LAKE CHARLES,1000,1000,,,30.2363,-93.1674,LICEN,,Calcasieu,22019
58544,560,WGAN,ME,PORTLAND,5000,5000,,,43.6901,-70.3176,LICEN,,Cumberland,23005
67170,1440,WZYX,TN,COWAN,5000,66,,,35.1609,-86.0308,LICEN,,Franklin,47051
60707,940,WYLD,LA,NEW ORLEANS,10000,500,,,29.8994,-90.0048,LICEN,,Orleans,22071
63878,1400,KXGF,MT,GREAT FALLS,680,680,,,47.4655,-111.3236,LICEN,"KARR, KYOT",Cascade,30013
50286,1440,WOCJ,MS,PONTOTOC,1000,66,,,34.2529,-88.9601,LICEN,WSEL,Pontotoc,28115
9797,1250,WZOB,AL,FORT PAYNE,5000,122,,,34.4398,-85.7533,LICEN,,DeKalb,01049
55210,1570,WLKD,WI,MINOCQUA,5000,500,,,45.8202,-89.7243,LICEN,"WFBZ, WMYM, WMQA",Oneida,55085
67191,680,WINR,NY,BINGHAMTON,5000,500,,,42.1148,-75.8541,LICEN,,Broome,36007
74558,680,WGES,FL,ST. PETERSBURG,800,140,,,27.8567,-82.6237,LICEN,"WLFW, WLFF, WRMD",Pinellas,12103
73208,1270,WLIK,TN,NEWPORT,5000,500,,,35.9637,-83.2085,LICEN,,Cocke,47029
28201,1510,KMND,TX,MIDLAND,2400,,,,31.9637,-102.0818,LICEN,,Midland,48329
55006,1600,WLAA,FL,WINTER GARDEN,2200,35,,,28.5683,-81.5187,LICEN,"WXXO, WXTO, WOKB, WLAA, WNTF",Orange,12095
61080,640,WMEN,FL,ROYAL PALM BEACH,7500,460,,,26.7553,-80.3664,LICEN,"WLVJ, WJNA",Palm Beach,12099
43603,880,KKMC,CA,GONZALES,10000,10000,,,36.5628,-121.4358,LICEN,,Monterey,06053
24245,1220,WFKN,KY,FRANKLIN,250,90,,,36.7389,-86.5783,LICEN,,Simpson,21213
1917,1290,WJNO,FL,WEST PALM BEACH,10000,4900,,,26.7642,-80.2045,LICEN,"WPCK, WPBG, WBZT",Palm Beach,12099
60360,1420,WOC,IA,DAVENPORT,5000,5000,,,41.55,-90.4771,LICEN,,Scott,19163
28636,1300,WJZ,MD,BALTIMORE,5000,5000,,,39.3334,-76.77,LICEN,"WFBR, WLIF, WJFK",Baltimore,24005
63385,1300,WJBB,GA,WINDER,650,50,,,33.9279,-83.7268,LICEN,WIMO,Barrow,13013
14752,800,WNNW,MA,LAWRENCE,3000,244,,,42.674,-71.1901,LICEN,"WCCM, WNNM",Essex,25009
38448,920,KRLV,NV,LAS VEGAS,5000,500,,,36.1903,-115.1772,LICEN,"KORK, KBAD",Clark,32003
64368,1230,WSBB,FL,NEW SMYRNA BEACH,1000,1000,,,29.0327,-80.9173,LICEN,,Volusia,12127
49382,1490,WCCM,MA,HAVERHILL,1000,1000,,,42.7729,-71.0998,LICEN,"WHAV, WCCM, WCEC",Essex,25009
42365,830,WKTX,OH,CORTLAND,1000,,,,41.4156,-80.7301,LICEN,WLND,Trumbull,39155
12317,870,WFLO,VA,FARMVILLE,1000,,,,37.3265,-78.3856,LICEN,,Cumberland,51049
17388,1450,KTIP,CA,PORTERVILLE,1000,1000,,,36.0953,-119.0522,LICEN,,Tulare,06107
63599,1510,KMSD,SD,MILBANK,5000,14,1000,,45.1944,-96.6395,LICEN,,Grant,46051
1088,770,WEW,MO,ST. LOUIS,1000,,,,38.6217,-90.0762,LICEN,,St. Clair,17163
68754,930,KNSA,AK,UNALAKLEET,4200,4200,,,63.8871,-160.6936,LICEN,,Nome,02180
35247,1060,KNLV,NE,ORD,1000,23,,,41.5714,-98.9229,LICEN,,Valley,31175
48968,1600,KATZ,MO,ST. LOUIS,6000,3500,,,38.6173,-90.0829,LICEN,KMJM,St. Clair,17163
49214,1570,WVOJ,FL,FERNANDINA BEACH,10000,30,,,30.6761,-81.4595,LICEN,"WYHI, WHOG, WQAI, WYHI, WGSR, WNNR",Nassau,12089
9168,1590,KPRT,MO,KANSAS CITY,1000,47,,,39.0681,-94.5363,LICEN,,Jackson,29095
54971,740,WPAQ,NC,MOUNT AIRY,10000,7,1000,,36.5346,-80.5964,LICEN,,Surry,37171
53861,940,WIPR,PR,SAN JUAN,3000,1900,,,18.3813,-66.0666,LICEN,,San Juan,72127
17128,1100,KJCW,MO,WEBB CITY,5000,,2500,,37.1064,-94.2808,LICEN,KKLL,Jasper,29097
52544,1330,WBTM,VA,DANVILLE,5000,1000,,,36.6074,-79.4334,LICEN,,Pittsylvania,51143
67812,1400,WFLL,FL,FORT LAUDERDALE,1000,1000,,,26.174,-80.1576,LICEN,"WFTL, WFFL",Broward,12011
69836,690,WVCY,WI,OSHKOSH,250,77,,,44.0808,-88.5648,LICEN,"WLKE, WXOL",Winnebago,55139
74202,960,WKVX,OH,WOOSTER,1000,32,,,40.7942,-81.9042,LICEN,WWST,Wayne,39169
40504,1110,WJSM,PA,MARTINSBURG,1000,,,,40.304,-78.2661,LICEN,"WJSM, WWBJ",Blair,42013
19669,1130,WFNB,IN,BRAZIL,500,20,,,39.5122,-87.1384,LICEN,"WWCM, WSDM, WBZL, WSDM, WSDX, WFNF, WAMB",Clay,18021
67505,1240,WRTA,PA,ALTOONA,1000,1000,,,40.5073,-78.4206,LICEN,,Blair,42013
11662,1300,WWCH,PA,CLARION,850,28,,,41.1992,-79.3567,LICEN,,Clarion,42031
72941,1570,WSCO,WI,APPLETON,1000,331,,,44.2178,-88.4093,LICEN,"WAPL, WVMS, WRJQ",Winnebago,55139
61334,930,KAGI,OR,GRANTS PASS,5000,123,,,42.4376,-123.3587,LICEN,,Josephine,41033
3425,1110,WSLV,TN,ARDMORE,2500,,1000,,34.9931,-86.8561,LICEN,,Giles,47055
160441,1240,KHNK,MT,WHITEFISH,400,400,,,48.3955,-114.3207,LICEN,KSAM,Flathead,30029
17590,1400,KBYG,TX,BIG SPRING,1000,1000,,,32.2229,-101.4768,LICEN,,Howard,48227
56365,1600,KUBA,CA,YUBA CITY,5000,2500,,,39.106,-121.6561,LICEN,,Sutter,06101
160849,1230,WCDS,KY,GLASGOW,750,750,,,37.0048,-85.9408,LICEN,WWKU,Barren,21009
24553,980,KDSJ,SD,DEADWOOD,5000,1000,,,44.3825,-103.6627,LICEN,,Lawrence,46081
68762,1150,KBPO,TX,PORT NECHES,500,63,,,30.0847,-93.9704,LICEN,"KSUZ, KDLF, KUHD",Orange,48361
67045,1340,WLEW,MI,BAD AXE,1000,1000,,,43.8009,-83.023,LICEN,,Huron,26063
73031,1220,KJAN,IA,ATLANTIC,178,62,,,41.4172,-95.0044,LICEN,,Cass,19029
25740,1380,WSYB,VT,RUTLAND,5000,25,,,43.5917,-72.9901,LICEN,,Rutland,50021
26940,1410,WKKP,GA,MCDONOUGH,2500,58,,,33.4298,-84.131,LICEN,"WJGA, WZAL",Henry,13151
52120,1410,WELM,NY,ELMIRA,5000,1000,,,42.1198,-76.8099,LICEN,,Chemung,36015
61224,860,WLBG,SC,LAURENS,1000,12,,,34.5037,-82.0181,LICEN,,Laurens,45059
21435,930,WRVC,WV,HUNTINGTON,5000,1000,,,38.4009,-82.4949,LICEN,"WRVC, WTKZ",Wayne,54099
24221,990,WWKY,KY,WINCHESTER,1000,20,,,38.014,-84.1544,LICEN,"WLPQ, WKPJ, WMAK, WGWM",Clark,21049
33074,970,KNIH,NV,PARADISE,5000,500,,,36.0111,-115.2419,LICEN,KNUU,Clark,32003
38449,1460,KENO,NV,LAS VEGAS,10000,620,,,36.1903,-115.1772,LICEN,,Clark,32003
55238,980,KSPZ,ID,AMMON,5000,1000,,,43.523,-112.0108,LICEN,KUPI,Bonneville,16019
57355,1250,WCHO,OH,WASHINGTON COURT HOU,500,42,,,39.5498,-83.4527,LICEN,"WCHO, WOFR, WBUB, WCHO, WMXV, WCHO, WKSI",Fayette,39047
60390,1490,WSPR,MA,WEST SPRINGFIELD,470,470,,,42.0987,-72.6287,LICEN,"WNUS, WQXQ, WACM",Hampden,25013
33821,1450,KGRE,CO,GREELEY,1000,1000,,,40.4375,-104.7241,LICEN,"KGRE, KATR",Weld,08123
35950,1540,KXEL,IA,WATERLOO,50000,50000,,,42.18,-92.3108,LICEN,,Tama,19171
275,960,KROF,LA,ABBEVILLE,1000,95,,,30.0113,-92.1226,LICEN,,Vermilion,22113
50587,550,KOAC,OR,Corvallis,5000,5000,,,44.6348,-123.1949,LICEN,,Benton,41003
